Production Scheme Code,Line no_,Production Phase,Duration,Qty_ per Area,Output _
NC03-04INGRC-SAG-T,"70,000",INVENTORY,0.00,8.50,0.00
NC03-04INGRC-T,"10,000",GROW,0.00,0.00,0.00
NC03-04INGRC-T,"30,000",SETDOWN,8.00,8.50,0.00
NC03-04INGRC-T,"50,000",INVENTORY,4.00,8.50,100.00
NC03-04INGRC-T,"60,000",INVENTORY,4.00,8.50,0.00
NC03-04INGRC-T,"70,000",INVENTORY,4.00,8.50,0.00
NC03-04INGRC-T,"80,000",INVENTORY,4.00,8.50,0.00
NC03-04INGRC-T,"90,000",INVENTORY,4.00,8.50,0.00
NC03-04INGRC-THY,"10,000",GROW,0.00,0.00,0.00
NC03-04INGRC-THY,"30,000",SETDOWN,8.00,8.50,0.00
NC03-04INGRC-THY,"50,000",INVENTORY,4.00,8.50,100.00
NC03-04INGRC-THY,"60,000",INVENTORY,4.00,8.50,0.00
NC03-04INGRC-THY,"70,000",INVENTORY,4.00,8.50,0.00
NC03-04INGRC-THY,"80,000",INVENTORY,4.00,8.50,0.00
NC03-04INGRC-THY,"90,000",INVENTORY,4.00,8.50,0.00
NC03-04INGRC-VIN-T,"10,000",GROW,0.00,0.00,0.00
NC03-04INGRC-VIN-T,"20,000",SETDOWN,8.00,8.50,0.00
NC03-04INGRC-VIN-T,"30,000",INVENTORY,4.00,8.50,100.00
NC03-04INGRC-VIN-T,"40,000",INVENTORY,0.00,8.50,0.00
NC03-04INGRC-VIN-T,"50,000",INVENTORY,0.00,8.50,0.00
NC03-04INGRC-VIN-T,"60,000",INVENTORY,0.00,8.50,0.00
NC03-04INGRC-VIN-T,"70,000",INVENTORY,0.00,8.50,0.00
NC03-04INPER-GLR,"10,000",GROW,8.00,8.50,0.00
NC03-04INPER-GLR,"20,000",INVENTORY,4.00,8.50,100.00
NC03-04INPER-GLR,"30,000",INVENTORY,0.00,8.50,0.00
NC03-04INPER-GLR,"40,000",INVENTORY,0.00,8.50,0.00
NC03-04INPER-GLR,"50,000",INVENTORY,0.00,8.50,0.00
NC03-04INPER-GLR,"60,000",INVENTORY,0.00,8.50,0.00
NC03-04INPER-SED,"10,000",GROW,8.00,8.50,0.00
NC03-04INPER-SED,"20,000",INVENTORY,4.00,8.50,100.00
NC03-04INPER-SED,"30,000",INVENTORY,0.00,8.50,0.00
NC03-04INPER-SED,"40,000",INVENTORY,0.00,8.50,0.00
NC03-04INPER-SED,"50,000",INVENTORY,0.00,8.50,0.00
NC03-04INPER-SED,"60,000",INVENTORY,0.00,8.50,0.00
NC03-04INPER-SED-TR,"10,000",GROW,0.00,0.00,0.00
NC03-04INPER-SED-TR,"15,000",SETDOWN,8.00,8.50,0.00
NC03-04INPER-SED-TR,"20,000",INVENTORY,4.00,8.50,100.00
NC03-04INPER-SED-TR,"30,000",INVENTORY,0.00,8.50,0.00
NC03-04INPER-SED-TR,"40,000",INVENTORY,0.00,8.50,0.00
NC03-04INPER-SED-TR,"50,000",INVENTORY,0.00,8.50,0.00
NC03-04INPER-SED-TR,"60,000",INVENTORY,0.00,8.50,0.00
NC03-04INPER-T,"10,000",GROW,0.00,0.00,0.00
NC03-04INPER-T,"30,000",SETDOWN,8.00,8.50,0.00
NC03-04INPER-T,"50,000",INVENTORY,4.00,8.50,100.00
NC03-04INPER-T,"60,000",INVENTORY,4.00,8.50,0.00
NC03-04INPER-T,"70,000",INVENTORY,4.00,8.50,0.00
NC03-04INPER-T,"80,000",INVENTORY,4.00,8.50,0.00
NC03-04INPER-T,"90,000",INVENTORY,4.00,8.50,0.00
NC03-04INPER-VLR,"10,000",GROW,8.00,8.50,0.00
NC03-04INPER-VLR,"20,000",INVENTORY,4.00,8.50,100.00
NC03-04INPER-VLR,"30,000",INVENTORY,0.00,8.50,0.00
NC03-04INPER-VLR,"40,000",INVENTORY,0.00,8.50,0.00
NC03-04INPER-VLR,"50,000",INVENTORY,0.00,8.50,0.00
NC03-04INPER-VLR,"60,000",INVENTORY,0.00,8.50,0.00
NC03-08INBRI-ROS,"10,000",GROW,12.00,0.80,0.00
NC03-08INBRI-ROS,"20,000",INVENTORY,6.00,0.80,100.00
NC03-08INBRI-ROS,"30,000",INVENTORY,0.00,0.80,0.00
NC03-08INBRI-ROS,"40,000",INVENTORY,0.00,0.80,0.00
NC03-08INBRI-ROS,"50,000",INVENTORY,0.00,0.80,0.00
NC03-08INBRI-ROS,"60,000",INVENTORY,0.00,0.80,0.00
NC03-08INBRI-ROS,"70,000",INVENTORY,0.00,0.80,0.00
NC03-08INBRI-ROS,"80,000",INVENTORY,0.00,0.80,0.00
NC03-08INBRI-TR,"10,000",GROW,0.00,0.00,0.00
NC03-08INBRI-TR,"15,000",SETDOWN,12.00,0.80,0.00
NC03-08INBRI-TR,"20,000",INVENTORY,6.00,0.80,100.00
NC03-08INBRI-TR,"30,000",INVENTORY,0.00,0.80,0.00
NC03-08INBRI-TR,"40,000",INVENTORY,0.00,0.80,0.00
NC03-08INBRI-TR,"50,000",INVENTORY,0.00,0.80,0.00
NC03-08INBRI-TR,"60,000",INVENTORY,0.00,0.80,0.00
NC03-08INBRI-TR,"70,000",INVENTORY,0.00,0.80,0.00
NC03-08INBRI-TR,"80,000",INVENTORY,0.00,0.80,0.00
NC03-10INPER-CAN,"10,000",GROW,0.00,0.00,0.00
NC03-10INPER-CAN,"30,000",SETDOWN,13.00,0.60,0.00
NC03-10INPER-CAN,"50,000",INVENTORY,4.00,0.60,100.00
NC03-10INPER-CAN,"70,000",INVENTORY,4.00,0.60,0.00
NC03-10INPER-CAN,"80,000",INVENTORY,4.00,0.60,0.00
NC03-10INPER-CAN,"90,000",INVENTORY,4.00,0.60,0.00
NC03-10INPER-CAN,"100,000",INVENTORY,4.00,0.60,0.00
NC03-10INPER-CLY,"10,000",GROW,0.00,0.00,0.00
NC03-10INPER-CLY,"20,000",SETDOWN,13.00,0.60,0.00
NC03-10INPER-CLY,"30,000",INVENTORY,4.00,0.60,100.00
NC03-10INPER-CLY,"40,000",INVENTORY,4.00,0.60,0.00
NC03-10INPER-CLY,"50,000",INVENTORY,4.00,0.60,0.00
NC03-10INPER-CLY,"60,000",INVENTORY,4.00,0.60,0.00
NC03-10INPER-CLY,"70,000",INVENTORY,4.00,0.60,0.00
NC03-11INBIL-ROS,"10,000",GROW,16.00,0.60,0.00
NC03-11INBIL-ROS,"20,000",INVENTORY,6.00,0.60,100.00
NC03-11INBIL-ROS,"30,000",INVENTORY,0.00,0.60,0.00
NC03-11INBIL-ROS,"40,000",INVENTORY,0.00,0.60,0.00
NC03-11INBIL-ROS,"50,000",INVENTORY,0.00,0.60,0.00
NC03-11INBIL-ROS,"60,000",INVENTORY,0.00,0.60,0.00
NC03-11INBIL-ROS,"70,000",INVENTORY,0.00,0.60,0.00
NC03-11INBIL-ROS,"80,000",INVENTORY,0.00,0.60,0.00
NC03-11INBIL-ROS-T,"10,000",GROW,0.00,0.00,0.00
NC03-11INBIL-ROS-T,"15,000",SETDOWN,16.00,0.60,0.00
NC03-11INBIL-ROS-T,"20,000",INVENTORY,6.00,0.60,100.00
NC03-11INBIL-ROS-T,"30,000",INVENTORY,0.00,0.60,0.00
NC03-11INBIL-ROS-T,"40,000",INVENTORY,0.00,0.60,0.00
NC03-11INBIL-ROS-T,"50,000",INVENTORY,0.00,0.60,0.00
NC03-11INBIL-ROS-T,"60,000",INVENTORY,0.00,0.60,0.00
NC03-11INBIL-ROS-T,"70,000",INVENTORY,0.00,0.60,0.00
NC03-11INBIL-ROS-T,"80,000",INVENTORY,0.00,0.60,0.00
NC03-11INPER-BUD,"10,000",GROW,15.00,0.56,0.00
NC03-11INPER-BUD,"20,000",INVENTORY,4.00,0.56,100.00
NC03-11INPER-BUD,"30,000",INVENTORY,0.00,0.56,0.00
NC03-11INPER-BUD,"40,000",INVENTORY,0.00,0.56,0.00
NC03-11INPER-BUD,"50,000",INVENTORY,0.00,0.56,0.00
NC03-11INPER-BUD,"60,000",INVENTORY,0.00,0.56,0.00
NC03-11INPER-CAN,"10,000",GROW,0.00,0.00,0.00
NC03-11INPER-CAN,"30,000",SETDOWN,14.00,0.56,0.00
NC03-11INPER-CAN,"50,000",INVENTORY,4.00,0.56,100.00
NC03-11INPER-CAN,"60,000",INVENTORY,4.00,0.56,0.00
NC03-11INPER-CAN,"70,000",INVENTORY,4.00,0.56,0.00
NC03-11INPER-CAN,"80,000",INVENTORY,4.00,0.56,0.00
NC03-11INPER-CAN,"90,000",INVENTORY,4.00,0.56,0.00
NC03-11INPER-CAN,"100,000",,0.00,0.56,0.00
NC03-11INPER-CLY,"10,000",GROW,13.00,0.56,0.00
NC03-11INPER-CLY,"20,000",INVENTORY,4.00,0.56,100.00
NC03-11INPER-CLY,"30,000",INVENTORY,0.00,0.56,0.00
NC03-11INPER-CLY,"40,000",INVENTORY,0.00,0.56,0.00
NC03-11INPER-CLY,"50,000",INVENTORY,0.00,0.56,0.00
NC03-11INPER-CLY,"60,000",INVENTORY,0.00,0.56,0.00
NC03-11INPER-CLY-TR,"10,000",GROW,0.00,0.00,0.00
NC03-11INPER-CLY-TR,"15,000",SETDOWN,12.00,0.56,0.00
NC03-11INPER-CLY-TR,"20,000",INVENTORY,4.00,0.56,100.00
NC03-11INPER-CLY-TR,"30,000",INVENTORY,0.00,0.56,0.00
NC03-11INPER-CLY-TR,"40,000",INVENTORY,0.00,0.56,0.00
NC03-11INPER-CLY-TR,"50,000",INVENTORY,0.00,0.56,0.00
NC03-11INPER-CLY-TR,"60,000",INVENTORY,0.00,0.56,0.00
NC03-11INPER-DIA-SPR,"10,000",GROW,0.00,0.00,0.00
NC03-11INPER-DIA-SPR,"15,000",SETDOWN,13.00,0.56,0.00
NC03-11INPER-DIA-SPR,"20,000",INVENTORY,4.00,0.56,100.00
NC03-11INPER-DIA-SPR,"30,000",INVENTORY,0.00,0.56,0.00
NC03-11INPER-DIA-SPR,"40,000",INVENTORY,0.00,0.56,0.00
NC03-11INPER-DIA-SPR,"50,000",INVENTORY,0.00,0.56,0.00
NC03-11INPER-DIA-SPR,"60,000",INVENTORY,0.00,0.56,0.00
NC03-11INPER-JULBWL,"10,000",GROW,0.00,0.00,0.00
NC03-11INPER-JULBWL,"30,000",SETDOWN,13.00,1.00,0.00
NC03-11INPER-JULBWL,"50,000",INVENTORY,4.00,1.00,100.00
NC03-11INPER-JULBWL,"60,000",INVENTORY,4.00,1.00,0.00
NC03-11INPER-JULBWL,"70,000",INVENTORY,4.00,1.00,0.00
NC03-11INPER-JULBWL,"80,000",INVENTORY,4.00,1.00,0.00
NC03-11INPER-JULBWL,"90,000",INVENTORY,4.00,1.00,0.00
NC03-11INPER-OLY,"10,000",GROW,3.00,0.00,0.00
NC03-11INPER-OLY,"30,000",SETDOWN,12.00,0.56,0.00
NC03-11INPER-OLY,"50,000",INVENTORY,4.00,0.56,100.00
NC03-11INPER-OLY,"60,000",INVENTORY,4.00,0.56,0.00
NC03-11INPER-OLY,"70,000",INVENTORY,4.00,0.56,0.00
NC03-11INPER-OLY,"80,000",INVENTORY,4.00,0.56,0.00
NC03-11INPER-OLY,"110,000",INVENTORY,4.00,0.56,0.00
NC03-11INPER-TR,"10,000",GROW,0.00,0.00,0.00
NC03-11INPER-TR,"30,000",SETDOWN,10.00,0.56,0.00
NC03-11INPER-TR,"50,000",INVENTORY,4.00,0.56,100.00
NC03-11INPER-TR,"60,000",INVENTORY,4.00,0.56,0.00
NC03-11INPER-TR,"70,000",INVENTORY,4.00,0.56,0.00
NC03-11INPER-TR,"80,000",INVENTORY,4.00,0.56,0.00
NC03-11INPER-TR,"90,000",INVENTORY,4.00,0.56,0.00
NC03-14INPER-CAN,"10,000",GROW,0.00,0.00,0.00
NC03-14INPER-CAN,"30,000",SETDOWN,12.00,0.60,0.00
NC03-14INPER-CAN,"50,000",INVENTORY,4.00,0.60,100.00
NC03-14INPER-CAN,"100,000",INVENTORY,4.00,0.60,0.00
NC03-14INPER-CAN,"110,000",INVENTORY,4.00,0.60,0.00
NC03-14INPER-CAN,"120,000",INVENTORY,4.00,0.60,0.00
NC03-14INPER-CAN,"130,000",INVENTORY,4.00,0.60,0.00
NC03-1GALGRC-AJU-NST,"10,000",GROW,0.00,0.00,0.00
NC03-1GALGRC-AJU-NST,"20,000",SETDOWN,10.00,3.37,0.00
NC03-1GALGRC-AJU-NST,"40,000",INVENTORY,4.00,1.40,100.00
NC03-1GALGRC-AJU-NST,"50,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-AJU-NST,"60,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-AJU-NST,"70,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-AJU-NST,"80,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-AJU-SPT,"10,000",GROW,0.00,0.00,0.00
NC03-1GALGRC-AJU-SPT,"20,000",SETDOWN,4.00,3.37,0.00
NC03-1GALGRC-AJU-SPT,"30,000",SPACE,7.00,1.40,0.00
NC03-1GALGRC-AJU-SPT,"40,000",INVENTORY,4.00,1.40,100.00
NC03-1GALGRC-AJU-SPT,"50,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-AJU-SPT,"60,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-AJU-SPT,"70,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-AJU-SPT,"80,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-LAM-SPT,"10,000",GROW,0.00,0.00,0.00
NC03-1GALGRC-LAM-SPT,"20,000",SETDOWN,10.00,3.37,0.00
NC03-1GALGRC-LAM-SPT,"40,000",INVENTORY,4.00,3.37,100.00
NC03-1GALGRC-LAM-SPT,"50,000",INVENTORY,0.00,3.37,0.00
NC03-1GALGRC-LAM-SPT,"60,000",INVENTORY,0.00,3.37,0.00
NC03-1GALGRC-LAM-SPT,"70,000",INVENTORY,0.00,3.37,0.00
NC03-1GALGRC-LAM-SPT,"80,000",INVENTORY,0.00,3.37,0.00
NC03-1GALGRC-PAC-SPT,"10,000",GROW,0.00,3.37,0.00
NC03-1GALGRC-PAC-SPT,"20,000",SETDOWN,10.00,3.37,0.00
NC03-1GALGRC-PAC-SPT,"40,000",INVENTORY,4.00,3.37,100.00
NC03-1GALGRC-PAC-SPT,"50,000",INVENTORY,0.00,3.37,0.00
NC03-1GALGRC-PAC-SPT,"60,000",INVENTORY,0.00,3.37,0.00
NC03-1GALGRC-PAC-SPT,"70,000",INVENTORY,0.00,3.37,0.00
NC03-1GALGRC-PAC-SPT,"80,000",INVENTORY,0.00,3.37,0.00
NC03-1GALGRC-SAL-SPT,"10,000",GROW,0.00,3.37,0.00
NC03-1GALGRC-SAL-SPT,"20,000",SETDOWN,4.00,3.37,0.00
NC03-1GALGRC-SAL-SPT,"30,000",SPACE,7.00,1.40,0.00
NC03-1GALGRC-SAL-SPT,"50,000",INVENTORY,4.00,1.40,100.00
NC03-1GALGRC-SAL-SPT,"60,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-SAL-SPT,"70,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-SAL-SPT,"80,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-SAL-SPT,"90,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-SEM-NST,"10,000",GROW,0.00,1.40,0.00
NC03-1GALGRC-SEM-NST,"20,000",SETDOWN,10.00,1.40,0.00
NC03-1GALGRC-SEM-NST,"30,000",INVENTORY,4.00,1.40,100.00
NC03-1GALGRC-SEM-NST,"40,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-SEM-NST,"50,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-SEM-NST,"60,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-SEM-NST,"70,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-SEM-SPT,"10,000",GROW,0.00,3.37,0.00
NC03-1GALGRC-SEM-SPT,"20,000",SETDOWN,4.00,3.37,0.00
NC03-1GALGRC-SEM-SPT,"30,000",SPACE,7.00,1.40,0.00
NC03-1GALGRC-SEM-SPT,"40,000",INVENTORY,4.00,1.40,100.00
NC03-1GALGRC-SEM-SPT,"50,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-SEM-SPT,"60,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-SEM-SPT,"70,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-SEM-SPT,"80,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-TR,"10,000",GROW,0.00,1.40,0.00
NC03-1GALGRC-TR,"20,000",SETDOWN,12.00,1.40,0.00
NC03-1GALGRC-TR,"30,000",INVENTORY,4.00,1.40,100.00
NC03-1GALGRC-TR,"40,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-TR,"50,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-TR,"60,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-TR,"70,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-TRI-T,"10,000",GROW,1.00,1.40,0.00
NC03-1GALGRC-TRI-T,"20,000",SETDOWN,12.00,1.40,0.00
NC03-1GALGRC-TRI-T,"30,000",INVENTORY,4.00,1.40,100.00
NC03-1GALGRC-TRI-T,"40,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-TRI-T,"50,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-TRI-T,"60,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-TRI-T,"70,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-VIN-NST,"10,000",GROW,0.00,1.40,0.00
NC03-1GALGRC-VIN-NST,"20,000",SETDOWN,12.00,1.40,0.00
NC03-1GALGRC-VIN-NST,"30,000",INVENTORY,4.00,1.40,100.00
NC03-1GALGRC-VIN-NST,"40,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-VIN-NST,"50,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-VIN-NST,"60,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-VIN-NST,"70,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-VIN-SPT,"10,000",GROW,0.00,3.37,0.00
NC03-1GALGRC-VIN-SPT,"20,000",SETDOWN,4.00,3.37,0.00
NC03-1GALGRC-VIN-SPT,"30,000",SPACE,7.00,1.40,0.00
NC03-1GALGRC-VIN-SPT,"40,000",INVENTORY,4.00,1.40,100.00
NC03-1GALGRC-VIN-SPT,"50,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-VIN-SPT,"60,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-VIN-SPT,"70,000",INVENTORY,0.00,1.40,0.00
NC03-1GALGRC-VIN-SPT,"80,000",INVENTORY,0.00,1.40,0.00
NC03-1GALNNV-DIA-FAL,"10,000",GROW,0.00,3.37,0.00
NC03-1GALNNV-DIA-FAL,"15,000",SETDOWN,26.00,3.37,0.00
NC03-1GALNNV-DIA-FAL,"20,000",INVENTORY,4.00,3.37,100.00
NC03-1GALNNV-DIA-FAL,"30,000",INVENTORY,0.00,3.37,0.00
NC03-1GALNNV-DIA-FAL,"40,000",INVENTORY,0.00,3.37,0.00
NC03-1GALNNV-DIA-FAL,"50,000",INVENTORY,0.00,3.37,0.00
NC03-1GALNNV-DIA-FAL,"60,000",INVENTORY,0.00,3.37,0.00
NC03-1GALNNV-DIA-SST,"10,000",GROW,0.00,3.37,0.00
NC03-1GALNNV-DIA-SST,"15,000",SETDOWN,10.00,3.37,0.00
NC03-1GALNNV-DIA-SST,"30,000",INVENTORY,4.00,1.40,100.00
NC03-1GALNNV-DIA-SST,"40,000",INVENTORY,0.00,1.40,0.00
NC03-1GALNNV-DIA-SST,"50,000",INVENTORY,0.00,1.40,0.00
NC03-1GALNNV-DIA-SST,"60,000",INVENTORY,0.00,1.40,0.00
NC03-1GALNNV-DIA-SST,"70,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-ALY-SNT,"10,000",GROW,3.00,1.40,0.00
NC03-1GALPER-ALY-SNT,"15,000",SETDOWN,63.00,1.40,0.00
NC03-1GALPER-ALY-SNT,"20,000",INVENTORY,3.00,1.40,100.00
NC03-1GALPER-ALY-SNT,"30,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-ALY-SNT,"40,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-ALY-SNT,"50,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-CLY-SPT,"10,000",GROW,0.00,2.00,0.00
NC03-1GALPER-CLY-SPT,"15,000",SETDOWN,10.00,2.00,0.00
NC03-1GALPER-CLY-SPT,"30,000",INVENTORY,4.00,2.00,100.00
NC03-1GALPER-CLY-SPT,"40,000",INVENTORY,0.00,2.00,0.00
NC03-1GALPER-CLY-SPT,"50,000",INVENTORY,0.00,2.00,0.00
NC03-1GALPER-CLY-SPT,"60,000",INVENTORY,0.00,2.00,0.00
NC03-1GALPER-CLY-SPT,"70,000",INVENTORY,0.00,2.00,0.00
NC03-1GALPER-DAY,"10,000",GROW,0.00,3.37,0.00
NC03-1GALPER-DAY,"15,000",SETDOWN,34.00,3.37,0.00
NC03-1GALPER-DAY,"20,000",INVENTORY,10.00,3.37,100.00
NC03-1GALPER-DAY,"30,000",INVENTORY,0.00,3.37,0.00
NC03-1GALPER-DAY,"40,000",INVENTORY,0.00,3.37,0.00
NC03-1GALPER-DAY,"50,000",INVENTORY,0.00,3.37,0.00
NC03-1GALPER-DAY,"60,000",INVENTORY,0.00,3.37,0.00
NC03-1GALPER-DAY,"70,000",INVENTORY,0.00,3.37,0.00
NC03-1GALPER-DAY,"80,000",INVENTORY,0.00,3.37,0.00
NC03-1GALPER-DAY,"90,000",INVENTORY,0.00,3.37,0.00
NC03-1GALPER-DAY,"100,000",INVENTORY,0.00,3.37,0.00
NC03-1GALPER-DAY,"110,000",INVENTORY,0.00,3.37,0.00
NC03-1GALPER-DAY,"120,000",INVENTORY,0.00,3.37,0.00
NC03-1GALPER-DIA-FAL,"10,000",GROW,0.00,1.40,0.00
NC03-1GALPER-DIA-FAL,"15,000",SETDOWN,27.00,1.40,0.00
NC03-1GALPER-DIA-FAL,"30,000",INVENTORY,4.00,1.40,100.00
NC03-1GALPER-DIA-FAL,"40,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-DIA-FAL,"50,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-DIA-FAL,"60,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-DIA-FAL,"70,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-DIA-SPT,"10,000",GROW,0.00,1.40,0.00
NC03-1GALPER-DIA-SPT,"15,000",SETDOWN,10.00,1.40,0.00
NC03-1GALPER-DIA-SPT,"30,000",INVENTORY,4.00,1.40,100.00
NC03-1GALPER-DIA-SPT,"40,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-DIA-SPT,"50,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-DIA-SPT,"60,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-DIA-SPT,"70,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-HOS,"10,000",GROW,0.00,4.00,0.00
NC03-1GALPER-HOS,"15,000",SETDOWN,45.00,4.00,0.00
NC03-1GALPER-HOS,"20,000",INVENTORY,10.00,4.00,100.00
NC03-1GALPER-HOS,"30,000",INVENTORY,0.00,4.00,0.00
NC03-1GALPER-HOS,"40,000",INVENTORY,0.00,4.00,0.00
NC03-1GALPER-HOS,"50,000",INVENTORY,0.00,4.00,0.00
NC03-1GALPER-HOS,"60,000",INVENTORY,0.00,4.00,0.00
NC03-1GALPER-HOS,"70,000",INVENTORY,0.00,4.00,0.00
NC03-1GALPER-HOS,"80,000",INVENTORY,0.00,4.00,0.00
NC03-1GALPER-HOS,"90,000",INVENTORY,0.00,4.00,0.00
NC03-1GALPER-HOS,"100,000",INVENTORY,0.00,4.00,0.00
NC03-1GALPER-HOS,"110,000",INVENTORY,0.00,4.00,0.00
NC03-1GALPER-HOS,"120,000",INVENTORY,0.00,4.00,0.00
NC03-1GALPER-HOS-SUM,"10,000",GROW,0.00,4.00,0.00
NC03-1GALPER-HOS-SUM,"15,000",SETDOWN,45.00,4.00,0.00
NC03-1GALPER-HOS-SUM,"20,000",INVENTORY,10.00,4.00,100.00
NC03-1GALPER-HOS-SUM,"30,000",INVENTORY,0.00,4.00,0.00
NC03-1GALPER-HOS-SUM,"40,000",INVENTORY,0.00,4.00,0.00
NC03-1GALPER-HOS-SUM,"50,000",INVENTORY,0.00,4.00,0.00
NC03-1GALPER-HOS-SUM,"60,000",INVENTORY,0.00,4.00,0.00
NC03-1GALPER-HOS-SUM,"70,000",INVENTORY,0.00,4.00,0.00
NC03-1GALPER-HOS-SUM,"80,000",INVENTORY,0.00,4.00,0.00
NC03-1GALPER-HOS-SUM,"90,000",INVENTORY,0.00,4.00,0.00
NC03-1GALPER-HOS-SUM,"100,000",INVENTORY,0.00,4.00,0.00
NC03-1GALPER-HOS-SUM,"110,000",INVENTORY,0.00,4.00,0.00
NC03-1GALPER-HOS-SUM,"120,000",INVENTORY,0.00,4.00,0.00
NC03-1GALPER-IBE-FAL,"10,000",GROW,0.00,1.40,0.00
NC03-1GALPER-IBE-FAL,"30,000",SETDOWN,22.00,1.40,0.00
NC03-1GALPER-IBE-FAL,"50,000",INVENTORY,4.00,1.40,100.00
NC03-1GALPER-IBE-FAL,"60,000",INVENTORY,4.00,1.40,0.00
NC03-1GALPER-IBE-FAL,"70,000",INVENTORY,4.00,1.40,0.00
NC03-1GALPER-IBE-FAL,"80,000",INVENTORY,4.00,1.40,0.00
NC03-1GALPER-PT,"10,000",GROW,4.00,3.37,0.00
NC03-1GALPER-PT,"20,000",SPACE,6.00,1.40,0.00
NC03-1GALPER-PT,"30,000",INVENTORY,4.00,1.40,100.00
NC03-1GALPER-PT,"40,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-PT,"50,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-PT,"60,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-PT,"70,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-PTT,"10,000",GROW,0.00,3.37,0.00
NC03-1GALPER-PTT,"15,000",SETDOWN,10.00,3.37,0.00
NC03-1GALPER-PTT,"30,000",INVENTORY,4.00,1.40,100.00
NC03-1GALPER-PTT,"40,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-PTT,"50,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-PTT,"60,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-PTT,"70,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-SED-SNS,"10,000",GROW,0.00,1.40,0.00
NC03-1GALPER-SED-SNS,"15,000",SETDOWN,10.00,1.40,0.00
NC03-1GALPER-SED-SNS,"20,000",INVENTORY,4.00,1.40,100.00
NC03-1GALPER-SED-SNS,"30,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-SED-SNS,"40,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-SED-SNS,"50,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-SED-SNS,"60,000",INVENTORY,0.00,1.40,0.00
NC03-1GALPER-SED-SPP,"10,000",GROW,0.00,3.37,0.00
NC03-1GALPER-SED-SPP,"15,000",SETDOWN,0.00,3.37,0.00
NC03-1GALPER-SED-SPP,"20,000",INVENTORY,10.00,3.37,100.00
NC03-1GALPER-SED-SPP,"30,000",INVENTORY,0.00,3.37,0.00
NC03-1GALPER-SED-SPP,"40,000",INVENTORY,0.00,3.37,0.00
